9137.04,С этим проектом а Хор Турецкого объездил огромное количество стран.
9137.04,"А был и в Германии, в Берлине, и в Израиле, и Восточной Европа, и в Соединённых Штатах Америки."
9216.279,"Пели на площадях, на концертных площадках, пели в залах, пели в посольствах."
9216.279,А я была свидетелем и даже участником одного из таких концертов в зале Генеральной ассамблеи ООН.
9216.279,Дважды там проходил концерт хора Турецкого.
9216.279,"И мне посчастливилось видеть в зале, а мы сделали всё, чтобы их привести в ветеранов, которые проживают в Соединённых Штатах Америки."
9216.279,"Это и дети, узники концлагерей, и семьи, которые и пели вместе с хором турецкого песни Победы, и плакали, и окружали нас плотным кольцом со словами благодарности за то, что а в Нью-Йорке, в Организации Объединённых Наций звучат песни их победы."
9261.439,"Поэтому ещё одним очень важным моментом является то, что мы не делим в политическом и практическом смысле победу на свою и чужую, что мы каждый раз подчёркиваем объединительный её характер и тогда, и сейчас."
9261.439,"Да, к сожалению, мы одни."
9261.439,"Ну, не могу не сказать про наших белорусских коллег."
9280.04,"Конечно, они всегда с нами в данном случае, но мощно."
9280.04,"Вот так, чтобы аа набам на весь мир отстаиваем памятники."
9288.2,"Мы одни, но мы не считаемся."
9288.2,"Мы не говорим о том, что отстаиваем их, потому что там только наши или только жители, так сказать, нашей территории нет."
9288.2,"Там все, а, и всех национальностей."
9288.2,"И мы эти памятники отстаиваем не по национальному признаку, а по принципу их вклада в победу над абсолютным злом на нашей планете."
9288.2,Мы работаем вместе и плотно на площадке СНГ и ОДКБ.
9320.2,Мы работаем с нашим гражданским обществом.
9320.2,"Я сейчас говорю про Министерство иностранных дел, низкий поклон и российскому военно-историческому обществу."
9320.2,И ведём вместе с ними портал местопамяти.
9337.279,Это реестр уничтоженных памятников в недружественных странах.
9337.279,Для чего это делаем?
9337.279,"Чтобы потом нам никто не сказал, что этих помеков вообще не было."
9337.279,"А мы создали целый раздел на сайте, посвящённый нашей деятельности."
9337.279,Ссылки мы все добавим текст сегодняшнего брифинга.
9337.279,"Ну, ещё раз хочу сказать, оценивать нас будут потомки, а нам нужно работать."
9337.279,"Так, идём дальше."
9337.279,С нами ли а Удмурская правда?
9370.12,"Да, пожалуйста."
9370.12,"Я просто не всех знаю, так что помогайте мне."
9370.12,Да.
9370.12,"А, добрый день, Альбина Шейхуддинова."
9370.12,"26 апреля исполнится 40 лет Чернобыльской аварии, и хотелось бы узнать, что сейчас там происходит."
9385.12,">> Да, спасибо большое."
9385.12,"26 апреля, а это дата особая не только для граждан России, Белоруссии и Украины."
9385.12,Это дата особая для всего мира.
9385.12,А мы и это не только просто день памяти о жертвах Чернобыльской катастрофы.
9385.12,"Это день предупреждения о том, к чему может привести манипулирование темой а-а ядерной энергетики."
9414.12,"В этот день, конечно, мы вспоминаем о беспримерном подвиге советских ликвидаторов, которые встали на борьбу с радиационной стихии, которые сумели за короткий срок и в тяжелейших условиях возвести после аварийного реактора защитную бетонную стену, соорудить под ним плиту для защиты грунтовых вод, возвести тот самый саркофаг, выполнить ряд других абсолютно уникальных даже для обычных условий, а уж тем более для тех инженерно-технических работ."
9414.12,"А мы не забываем о них, мы помним, а и обязательно тоже разместим ссылки в тексте брифинга на материалы, а в их честь, в их память."
9414.12,"Мы помним и о тех, чьи жизни тогда оборвались, и о тех, кто страдал все эти годы от лучевой болезни."
9466.8,"Знаете, по оценкам украинских экспертов, и вот это уже другая тема, которая связана с этой датой, ввиду срока давности и нестабильности конструкции, которая возводилась в чрезвычайных обстоятельствах, саркофаг давно требует ремонта."
9484.56,"Европейские страны, вот эти самые есовские, которые переводят, мы сегодня об этом говорили немало, миллиарды, десятки миллиардов, сейчас уже сотни миллиардов евро, долларов, а на убийство, осуществляемое руками киевского режима, очень хорошо знают о состоянии саркофага над Чернобыльской от АЭС, но они не считают нужным выдеть необходимую для укрепления защитных сооружений сумму."
9515.12,"Хотя эта сумма осязаемая, она не идёт ни в какое сравнение с той колоссальной суммой, которая тратится на убийство."
9524.04,"Опять же, со стороны стран Европейского Союза."
9524.04,"Они предпочитают многомиллиардные вложения в милитаризацию Украины и в терористические акты, которые совершает банковое."
9535.56,"Получается гораздо проще, ну, с их точки зрения, получается гораздо проще, а, списать обрушение обветшалой конструкции крыши саркофага, э, ну, на якобы попадание в него российского беспилотника."
9552.04,"А я напомню, это не пустые слова, ведь киевский режим уже пытался провести такую инсценировку в феврале двадцать пятого года."
9552.04,"А, и сделано это было тоже не случайно."
9552.04,"в феврале, а, накануне Мюнхенской конференции, а, по вопросам политики и безопасности для того, чтобы она стала как бы вот эта тема запивальной там."
9552.04,"А, но эта провокация была выполнена настолько топорно, что в неё никто не поверил."
9552.04,"Да, мы видим, что киевский режим, его кураторы пытаются использовать ситуацию вокруг Чернобыльской атомной электростанции в качестве элемента ядерного шантажа, страшнейшего ядерного шантажа."
9552.04,Себе во вред.
9552.04,Но разве их на Банковой это интересует?
9552.04,"Я привела пример, цитату руководителя Укрпочты, который сказал, что вывез свою семью в Соединённые Штаты Америки, потому что негоже семье украинской элиты страдать от того, что там происходит."
9552.04,А где дети Зеленского?
9611.52,Где дети Зеленского?
9614.12,Да он их никогда в жизни не подпустит к Украине.
9614.12,Никогда.
9614.12,"Они у него всю жизнь будут где-нибудь там в Лондоне, в Израиле, где угодно, но только не у себя на родине."
9614.12,Поэтому можно всё.
9627.68,"Они просто, видимо, не понимают, как вообще устроен этот мир."
9627.68,"Они, видимо, также не понимают, что есть так сказать ядерная угроза."
9638.16,"Вот, пожалуйста, пример американо-израильской агрессии в в отношении Ирана привели к разливу нефти в армузском проливе."
9638.16,"Она через 2 дня всплыла на берегах мировых курортов, которые не находятся в этом регионе мира."
9638.16,"И никто не знал, потому что никто не приспособлен для отражения такой беды, такой угрозы."
9638.16,Что с этим делать?
9662.479,"А, так сказать, излучение, так сказать, от ядерных, атомных объектов."
9662.479,Что с этим?
9673.16,"Они, ну, это от тотальной безграмотности, коррумпированности и, я считаю, абсолютного расчеловечивания происходят такие манипуляции."
9681.68,"А, конечно, использует киевский режим тему Чернобыльской АЭС, да и саму Чернобыльскую АЭС для создания угроз в целях лживой антироссийской пропагандистской кампании."
9681.68,"при этом абсолютно не задумываются они, каким последствиям может привести обрушение упомянутого саркофага."
9681.68,"Им важнее собственные корыстные, коррумпированные интересы."
9681.68,И ещё раз хочу задать вопрос тому самому Брюсселю.
9704.68,"Вы когда все ваши чиновники принимают решение и Урсула Фундерляйн, и Кайс, и так далее, выделяете миллиарды на помощь киевскому режиму в совершении терактов, неужели не задумывайтесь о том, что ваши же предшественники в Брюсселе вот столько лет назад, сколько, а, так сказать, мы чтим память жертв Чернобыльской трагедии, говорили о том, что её Последствия этой катастрофы ощущались, в том числе в Западной Европы, в кратчайшие сроки."
9739.04,Неужели вы об этом не помните?
9739.04,"Неужели нельзя каким-то образом задуматься об общей их же тоже, в том числе безопасности?"
9748.08,"Так, если у вас всё, идём дальше."
9748.08,Таз.
9754.76,">> Здравствуйте, Мария Владимировна."
9754.76,"Анна Цуканова, агентство ТАЗ."
9754.76,На днях Евросоюз принял решение о предоставлении э Украине кредита в размере 90 млрд евро взамен на выполнение ряд условий.
9754.76,При этом ранее Венгрия блокировала выделение этих средств.
9754.76,Как вы могли бы прокомментировать решение Брюсселя и какие сигналы это даёт о позиции венгерских властей после прошедших в стране выборов?
9754.76,Спасибо.
9754.76,"Ну, это очередное решение, которое принимает Брюссель в ущерб собственным гражданам, в в ущерб интересом и нынешним, и долгосрочным граждан Европейского Союза и бизнес бизнесу ЕС."
9754.76,Я приведу несколько цифр.
9796.6,Они реально можно их и проверить.
9796.6,"Вот посмотрите, страны Европейского Союза имеют задолженности уже сейчас."
9796.6,А эти задолженности уже сегодня существенно превышают объём их национальных ВВП.
9816.68,"Бельгия 106%, во Франции эта цифра 116%."
9822.399,"В Италии 140%, в Германии 150."
9822.399,"Это страны, которые ещё недавно были наиболее благополучными, которые были передовиками с экономической точки зрения."
9822.399,Там же фиксируются риски значительного наращивания государственного долга.
9822.399,"Вот, в частности, в ФРГ."
9822.399,А давайте посмотрим на рост ВВП этих стран.
9822.399,"Может быть, там какие-то опережающие темпы, которые могут покрыть упомянутые выше показатели."
9822.399,"Нет, этот рост рост в еврозоне составил всего лишь а там даже, ну, примерно 1,3%."
9860.319,То есть эта цифра рост ВВП не перекрывает их задолженности.
9865.279,"Идут на этом фоне новые заимствования у собственных же граждан Европейского Союза ради, как они говорят, свободы Украины, на самом деле, ради совершения терактов и, а, так сказать, тотальной милитаризации, которая может привести к катастрофическим последствиям на европейском континенте."
9889.04,"А что, к чему это всё приведёт?"
9889.04,"Это приведёт к тому, что новые вот эти вливания в киевский режим за счёт граждан Европейского Союза увеличат накопленный дефицит национальных бюджетов и станут дополнительным дополнительным фактором расшатывания финансовой системы Европейского Союза."
9909.64,"Где тот резерв, к которому они могут обратиться?"
9909.64,"что должно произойти или что может произойти, чтобы ситуация не стала для них катастрофической."
9909.64,Ничего.
9909.64,"И ситуация, развивающаяся в зоне Персидского залива, лишь только усугубит всё, что там у них происходит."
9931.279,"С учётом того, что вот этот новый кредит, как ожидается, будет подлежать возврату только после получения Украины, как они говорят, компенсации за ущерб от России, эти средства можно считать дополнительным доходом ненасытного и давно обанкротившегося режима в Киеве и, по сути, безвозвратными потерями самого Европейского Союза."
9955.399,"А теперь, что касается позиции Венгрии, то, на мой взгляд, я считаю, что лучше было бы воздержаться от выводов, потому что пока мы, так сказать, шагов нового венгерского правительства просто ещё не видели."
9955.399,"Давайте мы посмотрим, как будут там дела развиваться, и будем комментировать их конкретную, а даже не столько позицию, сколько их конкретные действия."
9984.76,"Так, и теперь, если можно, всё-таки Международная жизнь с нами онлайн, насколько я понимаю."
9989.84,">> Да, здравствуйте, Мария Владимировна."
9992.8,Хотел бы задать вопрос про другие выборы в Европе.
9992.8,"Я имею в виду в Болгарии, которые прошли."
9992.8,И как вот в МИД России оценивают победу на выборах в Болгарии партии экс-президента э болгарского Румана Радева?
9992.8,"Вы знаете, выборы в Болгарии, как и в любой другой суверенной страны стране - это дело, конечно, болгарского народа или народа соответствующей суверенной страны."
9992.8,"А, но при этом, учитывая, что не только вы задаёте этот вопрос, но было большое количество запросов и от российских, и от зарубежных средств массовой информации, эту тему прокомментировать, учитывая, что имена нам, в общем, хорошо все известны, а могу сказать, что уверенная победа на парламентских выборах новой политической силы коалиции Прогрессивная Болгария во главе с бывшим президентом этой страны аа Руном Радевым."
10048.399,"свидетельствует с одной стороны, ну, наверное, об уважении и доверии, которыми пользуется этот государственный деятель, а с другой о наличии в болгарском обществе мощного запроса на перемены, глубоком недовольствии подавляющего большинства граждан засилием, как там было сказано."
10048.399,"И именно это ставилось во главу угла, а, олигархии, повсеместной коррупции, усугубляющимися социально-экономическими тяготами."
10048.399,"Вот это всё хотят болгары, видимо, поменять."
10077.359,"Прогрессивная Болгария получит абсолютное большинство депутатских мандатов, возможности реализовывать свои замыслы без оглядки на другие партии, как об этом было заявлено в Болгарии."
10077.359,"А нельзя не учитывать вместе с тем и масштабы, и степень тех проблем, с которыми а предстоит этой политической силе там иметь дело."
10099.16,"Если говорить о персонале и непосредственно о Румяне Радове, то на посту главы государства он себя проявлял как сторонник ответственной внешней политики."
10099.16,Вот этот кластер нас действительно интересует.
10120.6,"Он проводил политику, основанную на приоритете национальных интересов в Болгарии."
10120.6,"Мы прекрасно понимаем, а что у каждой страны есть свои национальные интересы и выступаем в, так сказать, в поддержку развития так сказать отношений с государствами, которые чётко осознают свои собственные национальные интересы и готовы учитывать национальные интересы других стран."
10120.6,"А, и, кстати говоря, вот многие сейчас, я уверен, ну, по крайней мере, ещё пару лет назад многие бы сказали: ""Послушайте, ну, это какая-то такая банальность."
10120.6,"У всех стран свои национальные интересы и все и, конечно, с кем, как не с такими странами нам выстраивать отношение""."
10120.6,"В том-то и дело, что сейчас, а, народилось целое поколение режимов, которые проводят в своих странах не национальные интересы, не опираются на интересы своих народов, а буквально выполняют тот заказ, который им, знаете, передают из каких-то надстроечных структур."
10182.68,"Смотрите, э вот сейчас в очередной раз это стало мм не столько очевидно, сколько было продемонстрировано Европейским Союзом в отношении с Венгрией."
10182.68,Сколько Венгрия получила до выборов а пенков тумаков.
10182.68,"Так, после выборов Европейский Союз, а сказал, что тут же ставят перед Венгрией в её национальном качестве а соответствующие задачи."
10212.72,"аа, так сказать, вербализует указания, которым должна следовать Венгрия, даже несмотря на то, что она, в общем-то, обладает своим собственным суверенитетом."
10212.72,"И, ну, есть такое ощущение, что сама может разобраться в своих собственных делах."
10212.72,"Но ещё раз говорю, поэтому, а, не думайте, что я в данном случае м использую какую-то такую банальную формулировку."
10212.72,Сейчас она более чем актуальна.
10212.72,"Действительно, та страна, которая исповедует свои собственные национальные интересы, формулирует и готова их реализовывать, в общем, позволяет себе многое с точки зрения, э, логики западного агрессивного меньшинства."
10256.88,"А, будучи президентом ранее Болгарии, он демонстрировал взвешенный подход к ключевым международным проблемам, включая и спровоцированный, подчеркну, не нами, не Россией кризис в отношениях между, а, Российской Федерацией и коллективным Западом."
10256.88,"Мы, как и во всех остальных случаях, будем исходить из тех конкретных шагов, которые будет предпринимать новое болгарское руководство."
10256.88,Мы будем судить по конкретным делам и именно так формировать своё мнение.
10291.8,>> Спасибо большое.
10291.8,"Ещё один вопрос, если позволите."
10291.8,На днях было опубликовано коллективное заявление стран НАТО в отношении несоблюдения России Китаем договора о непространении ядерного оружия.
10291.8,Я вам себе цитату позволю.
10291.8,Россия нарушила важнейшее обязательства по контролю за вооружениями и безответственно прибегла к угрожающей риторики.
10291.8,"Китай продолжает стремительно расширять и диверсифицировать свой ядерный арсенал, не обеспечивая прозрачность."
10291.8,Вот как бы вы могли прокомментировать это заявление?
10327.16,">> Знаете, это действительно очень смешно, потому что характеризуется всё это одной фразой: ""Наварея шапка горит."
10327.16,"Лучше не скажешь""."
10327.16,"Но мне придётся сказать ещё, исходя из политологических терминов, в поддержку этого краткого и ёмкого выражения."
10327.16,"Дело в том, что вот в части враждебного выпада стран НАТО в адрес КНР логично, конечно, было бы дождаться реакции Пекина."
10327.16,"Я думаю, что китайским коллегам есть, что сказать."
10327.16,Они тоже за словом в карман не лезут.
10327.16,"А вот что касается России, мы видели неоднократно попытки навесить какие-то вот эти токсичные ярлыки, продвинуть какие-то инсинуации со стороны натовцев по этой проблематике."
10369.12,"Они, кстати говоря, делают это регулярно."
10369.12,"А обвиняют нашу страну в без, вот опять же цитата из них, в безответственном, а в безответственном и даже не использовании, а в безответственной угрожающей ядерной риторике."
10387.76,Кто-нибудь может привести пример безответственной ядерной риторики со стороны Российской Федерации.
10387.76,"Ну, посмотрите, выступление президента Российской Федерации публикуется в видео и в текстовом формате день в день, когда они были так сказать сделаны эти заявления."
10387.76,"Можно проверить по поиску, можно проверить, а, прочитав всё, где хоть в одном месте когда-нибудь президент Российской Федерации, как там было сказано, безответственно угрожал, а, там, я не знаю, применением, использованием или вообще ядерной темой?"
10422.76,Когда-нибудь такое было?
10422.76,"Наоборот, начиная от там регулярных, я бы сказала, не каждый день тема понимается, но регулярных ответов на вопросы журналистов, а завершая доктринальными документами, начиная от выступления на международных форумах, таких, например, как помните, аа, питерские экономические форумы, где эта тема получила в ходе панельной дискуссии особое освещение, э, заканчивая статьями, и какими-то программными материалами, которые публикуются на официальных ресурсах."
10422.76,"Везде говорится о том, что именно ответственно нужно использовать тему ядерного оружия даже в риторике."
10422.76,И мы к этому всегда призывали.
10422.76,"То же самое могу сказать в отношении Министерства иностранных дел, Министерства обороны."
10422.76,"нету ни одного выступления или заявления, которые можно было бы вот под это определение натовцев, аэ, так сказать, как-то подстроить всё наоборот."
10422.76,Диаметрально противоположная у нас позиция в исключительно за ответственная даже упоминание а этой темы в публичном пространстве в ходе специализированных обсуждений.
10422.76,Уж не говорю о практических делах.
10422.76,А почему надовцы это делают?
10506.16,"Потому что голословные обвинение, повторю сегодня даже за этот брифинг в очередной раз, это традиционный инструмент их, а, политической информационной работы."
10506.16,"А в преддверии обзорной конференции Подняо этот тезис был в очередной раз озвучен для того, чтобы создать определённые предпосылки для, так сказать, критики или просто такого агрессивного риторического наступления на нашу страну."
10506.16,"А теперь давайте посмотрим, что делают они."
10537.76,"А хочется, конечно, подарить им зеркало, но при этом не хочется тратить на них деньги."
10537.76,Вот такая у меня дилемма.
10537.76,"А если бы если бы где-то у них зеркало нашлось, то они бы увидели своё собственное отражение и они бы увидели свою собственную активность, очень вредоносную в виде экспансии на восток."
10537.76,своё стремление бы там увидели геополитически поглотить и военно-стратегически освоить пусальское пространство.
10572.08,"А они бы увидели в этом зеркале очередной замах на освоение, например, Украины под свой плацдарм."
10572.08,"А они бы увидели своё а спонсирование, в том числе терористических актов киевского режима в отношении ядерных объектов."
10572.08,"ядерный шантаж Зеленского, которому они под это тоже деньги дают, они бы увидели, они бы увидели всё то, что они делают и то, что наносит ущерб нашим коренным интересам безопасности."
10606.12,"А и и, конечно, никуда не делось."
10606.12,"И наоборот, а сейчас особо актуально присмотреться к дестабилизирующей практике совместных, это их термин, совместные ядерные миссии аа натовских стран."
10606.12,а которые многие десятилетия как раз-таки и наносят ущерб а режиму договора о нераспространении ядерного оружия.
10606.12,"Но подавляющее большинство стран участниц дня не воспринимает подобную натовскую риторику всерьёз, особенно с тех пор, как Северолатический блок открыто провозгласил себя ядерным альянсом."
10606.12,Вот не хотят они на этот счёт поразмышлять.
10606.12,А и это в очередной раз подтверждено в указанном заявлении стран НАТО.
10606.12,"Мало того, натовцы, а ведь их союз по большей части состоит из номинально неядерных стран, сейчас беззастенчество бровирует намерением оставаться ядерным альянсом на весь исторический период существования ядерного оружия."
10606.12,"Как это всё у них в головах с, так сказать, переплетается, понять невозможно."
10606.12,А потому что именно с этим лозунгом данные страны намереваются появиться на обзорной конференции по дням.
10606.12,Она стартует в конце апреля текущего года в Нью-Йорке.
10606.12,Вот буквально на днях.
10685.359,Что это?
10685.359,"Цинизм, болезненность, просто наглость."
10685.359,"Я думаю, всё вместе."
10685.359,"И, кстати говоря, не меньшим цинизмом отдают и рассуждение натовцев о, а неких мифических нарушениях России обязательств в области контроля над вооружениями."
10685.359,Что мы нарушили?
10685.359,Где эти факты?
10685.359,"Вот я ещё раз говорю, на авареи шапка горит."
10685.359,"Именно полная и безоговорочная поддержка союзников США по НАТО дополнительно стимулировала последние десятилетия Вашингтон к новым, всё новым шагам по целенаправленному достижению системы соглашений."
10685.359,"Даже не не достижений, а наоборот, демонтажу у, так сказать, уничтожению системы соглашений по контролю над вооружениями с целью обеспечения подавляющего военного превосходства Запада, как они сформулировали, над любым противником."
10736.6,А вот я опять же конкретные примеры тоже могу вам привести.
10736.6,"Вереница договоров, а, которые ушли буквально в небытиё по результатам подобной разрушительной политики, она, ну, если не сказать бесконечна, то весьма длинная."
10736.6,"Выход США в 2002 году из договора ПАПРО, а недавний категорический отказ американской страны от сохранения наследия договора о СНВ в виде добровольных самоограничений."
10765.88,"И вот это, между прочим, всё осуществляется на фоне заявлений Вашингтона о готовности в любой момент приступить к наращиванию ядерного арсенала сверхлимитов по ДСНВ и возобновлению ядерных испытаний."
10765.88,"Эти заявления вы тоже все слышали, в разрез с так и нератифицированным американской стороной договором о всеобрещем запрещении ядерных испытаний."
10765.88,"А теперь, говоря о провокационных действиях США в ядерной сфере, нельзя забывать о дестабилизирующих шагах и Британии, и Франции, которые опять же расходятся с их обязательствами по дняо."
10765.88,"А а эти обязательства заключаются в том, чтобы не провоцировать гонку вооружении."
10765.88,"А я напомню, хотя мне кажется, это все, кто следят за этой темой в курсе, Лондон и Париж буквально взяли такой открытый и чёткий курс на наращивание национальных ядерных потенциалов."
10765.88,"При том, что Лондон вовлечён в углубление, расширение схем, опять же, я об этом говорила, совместных ядерных миссий НАТО."
10765.88,"А Париж запустил инициативу передового ядерного сдерживания, а она предполагает непосредственное вовлечение неядерных европейских стран, на территории которых теперь могут размещаться элементы французских ядерных сил."
10765.88,"Значит, теперь вернёмся к формулировкам, которыми нас пугали и обзывали, что мы, как там, не безосновательно, а мы безответственно используем ядерную риторику."
10864.76,"Вот то, что я вам сказала, это как раз натовская безответственная ядерная риторика, которая ещё предполагает такие же безответственные действия в этой ядерной сфере."
10864.76,Почему?
10877.6,"Есть соглашение, есть договор, там всё чётко указано."
10877.6,Они манипулируют этими темами и делают это буквально каждый день.
10888.399,"Британские и французские власти наравне с правящими элитами многих других европейских стран, которые находятся вот таком антироссийском угаре, стремятся вывести спираль эскалации, напряжённости, ну, теперь уже на новый уровень, на ядерный уровень."
10888.399,Зачем они это делают?
10905.72,"Тоже, в общем, мы можем как бы можно это всё понять."
10905.72,Их вероятная цель ещё больше запугать своё население мифической угрозы со стороны России.
10905.72,Вот это и есть тоже безответственная ядерная риторика.
10921.16,А для чего им нужно запугать?
10921.16,"Опять мы сегодня об этом говорили для того, чтобы беспрепятственно реализовывать курс на тотальную милитаризацию европейс вот за Западной Европы, европейской, э, так сказать, агрессивной политики, её реализации за счёт и в ущерб иных сфер жизни собственных граждан, полностью завершая эпоху так называемого западноевропейского благополучия и превращая их в очередных заложников собственных, то ли ошибок, то ли преступлений."
10957.08,"Но это, кстати говоря, не всё."
10957.08,"Это, я бы сказала, ещё цветочки."
10957.08,"В контексте, а, договора о нераспространении ядерного оружия нельзя не вспомнить о том, что благодаря своевременно добытый и обнародованной нашими спецслужбами информации удалось скрыть, и, я очень надеюсь, пресечь на корню, скрытую передачу британцами и французами элементов ядерного оружия или ядерных технологий киевскому режиму."
